Date,Ticker,Sector,PE,ROE,Momentum,RSI,Action
2026-08-28,RELY,Technology,19.11,32.2%,0.166,70.2,🟡 持有
2026-08-28,RIO,Basic Materials,14.02,19.5%,0.09,58.4,🟡 持有
2026-08-28,RLI,Financial,13.52,25.2%,0.0501,53.4,🟡 持有
2026-08-28,RMD,Healthcare,23.03,24.3%,0.1424,76.6,🔴 止盈
2026-08-28,RNR,Financial,5.68,22.9%,0.0336,67.2,🟡 持有
2026-08-28,RRC,Energy,11.44,19.4%,0.0329,60.7,🟡 持有
2026-08-28,SAIC,Technology,14.17,27.7%,0.0754,51.3,🟡 持有
2026-08-28,SCHW,Financial,20.03,20.3%,0.0498,56.5,🟡 持有
2026-08-28,SEIC,Financial,19.7,29.2%,0.084,87.0,🔴 止盈
2026-08-28,SLDE,Financial,5.72,53.9%,0.1796,80.2,🔴 止盈
2026-08-28,SM,Energy,7.22,16.1%,0.1261,74.3,🟡 持有
2026-08-28,SOLV,Healthcare,11.14,34.0%,0.0665,72.7,🟡 持有
2026-08-28,SQM,Basic Materials,16.23,23.8%,0.1725,63.2,🟡 持有
2026-08-28,SYF,Financial,8.0,20.8%,0.0343,49.5,🟡 持有
2026-08-28,T,Communication Services,8.6,20.1%,0.1187,76.1,🔴 止盈
2026-08-28,TDW,Energy,18.73,19.5%,0.2339,57.5,🟡 持有
2026-08-28,TFPM,Basic Materials,17.09,20.1%,0.1818,60.9,🟡 持有
2026-08-28,TGT,Consumer Defensive,16.93,26.4%,0.138,65.0,🟡 持有
2026-08-28,TGTX,Healthcare,19.64,100.3%,0.0365,64.5,🟡 持有
2026-08-28,THC,Healthcare,10.29,53.3%,0.0472,56.8,🟡 持有
2026-08-28,TILE,Consumer Cyclical,15.59,23.2%,0.1261,57.9,🟡 持有
2026-08-28,TNET,Industrials,18.82,150.9%,0.0674,59.0,🟡 持有
2026-08-28,TNK,Energy,5.23,28.0%,0.1212,70.6,🟡 持有
2026-08-28,TRMD,Energy,5.37,26.8%,0.0762,69.5,🟡 持有
2026-08-28,TRU,Financial,22.6,15.8%,0.0913,71.6,🟡 持有
2026-08-28,TTEK,Industrials,21.98,24.3%,0.1042,66.1,🟡 持有
2026-08-28,UBER,Technology,17.32,38.4%,0.1202,52.4,🟡 持有
2026-08-28,UL,Consumer Defensive,21.74,30.8%,0.0348,62.0,🟡 持有
2026-08-28,UMC,Technology,18.91,20.6%,0.0399,58.8,🟡 持有
2026-08-28,UNP,Industrials,24.89,39.7%,0.0523,73.2,🟡 持有
2026-08-28,URBN,Consumer Cyclical,12.65,20.9%,0.0932,52.9,🟡 持有
2026-08-28,VAL,Energy,6.44,33.9%,0.0897,52.3,🟡 持有
2026-08-28,VCTR,Financial,21.68,19.0%,0.1947,63.6,🟡 持有
2026-08-28,VG,Energy,10.78,48.4%,0.0598,49.2,🟡 持有
2026-08-28,VLO,Energy,14.62,29.3%,0.1261,74.4,🟡 持有
2026-08-28,VLTO,Industrials,24.84,34.4%,0.0466,56.1,🟡 持有
2026-08-28,VZ,Communication Services,13.05,15.6%,0.0703,73.7,🟡 持有
2026-08-28,WES,Energy,15.21,33.7%,0.0371,56.4,🟡 持有
2026-08-28,WEX,Technology,19.65,30.2%,0.0554,62.6,🟡 持有
2026-08-28,WFRD,Energy,18.53,22.2%,0.0717,52.3,🟡 持有
2026-08-28,WLY,Communication Services,12.71,27.7%,0.0289,58.9,🟡 持有
